# P31
# instance of
1,manifestation,manifestation,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1558
# tempo marking
1,tempo,tempo,NOUN,NN,2,compound
2,marking,mark[marking],NOUN,NN,0,root

# P1574
# exemplar of
1,exemplar,exemplar,ADJ[NOUN],JJ[NN],0,root
2,of,of,ADP,IN,1,obl[case]

# P1591
# defendant
1,defendant,defendant,NOUN[ADJ],NN[JJ],0,root

# P1606
# natural reservoir of
1,natural,natural,ADJ,JJ,2,amod
2,reservoir,reservoir,NOUN,NN,0,root
3,of,of,ADP,IN,2,nmod[case]

# P1622
# driving side
1,driving,drive[driving],VERB[NOUN],VBG[NN],0[2],root[compound]
2,side,side,NOUN,NN,1[0],obj[root]

# P1629
# Wikidata item of this property
1,Wikidata,Wikidata,ADJ[PROPN],JJ[NNP],2,amod[compound]
2,item,item,NOUN,NN,0,root
3,of,of,ADP,IN,5,case
4,this,this,DET,DT,5,det
5,property,property,NOUN,NN,2,nmod

# P1656
# unveiled by
1,unveiled,unveil,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P1672
# this taxon is source of
1,this,this,DET,DT,2,det
2,taxon,taxon,NOUN,NN,4,nsubj
3,is,be,AUX,VBZ,4,cop
4,source,source,NOUN,NN,0,root
5,of,of,ADP,IN,4,nmod[case]

# P1674
# number confirmed
1,number,number,NOUN,NN,0[2],root[nsubj:pass]
2,confirmed,confirm,VERB,VBN,1[0],acl[root]

# P1675
# number probable
1,number,number,NOUN,NN,0[2],root[nsubj]
2,probable,probable,ADJ,JJ,1[0],amod[root]

# P1677
# index case of
1,index,index,NOUN,NN,2,compound
2,case,case,NOUN,NN,0,root
3,of,of,ADP,IN,2,nmod[case]

# P1689
# central government debt as a percent of GDP
1,central,central,ADJ,JJ,3,amod
2,government,government,NOUN,NN,3,compound
3,debt,debt,NOUN,NN,0,root
4,as,as,ADP,IN,6,case
5,a,a,DET,DT,6,det
6,percent,percent,NOUN,NN,3,nmod
7,of,of,ADP,IN,8,case
8,GDP,gdp[GDP],NOUN[PROPN],NN[NNP],6,nmod

# P1703
# is pollinated by
1,is,be,AUX,VBZ,2,aux:pass
2,pollinated,pollinate,VERB,VBN,0,root
3,by,by,ADP,IN,2,obl[compound:prt]

# P1704
# is pollinator of
1,is,be,AUX,VBZ,0[2],root[cop]
2,pollinator,pollinator,NOUN,NN,1[0],nsubj[root]
3,of,of,ADP,IN,2,nmod

# P1716
# brand
1,brand,brand,NOUN[PROPN],NN[NNP],0,root

# P1725
# beats per minute
1,beats,beat,VERB[NOUN],VBZ[NNS],0,root
2,per,per,ADP,IN,3,case
3,minute,minute,NOUN,NN,1,obl[nmod]

# P1731
# Fach vocal classification
1,Fach,Fach[fach],PROPN[NOUN],NNP[NN],3,compound
2,vocal,vocal,ADJ,JJ,3,amod
3,classification,classification,NOUN,NN,0,root

# P1734
# oath of office date
1,oath,oath,NOUN,NN,0,root
2,of,of,ADP,IN,4[3],case
3,office,office,NOUN,NN,4,compound
4,date,date,NOUN,NN,1,nmod

# P1753
# list related to category
1,list,list,NOUN[VERB],NN[VB],0,root
2,related,related,ADJ,JJ,1,amod[xcomp]
3,to,to,ADP,IN,4,case
4,category,category,NOUN,NN,2,obl

# P1754
# category related to list
1,category,category,NOUN,NN,0,root
2,related,related,ADJ,JJ,1,amod
3,to,to,ADP[PART],IN,4,case[mark]
4,list,list,NOUN,NN,2,obl

# P1774
# workshop of
1,workshop,workshop,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1775
# follower of
1,follower,follower,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1776
# circle of
1,circle,circle,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1777
# manner of
1,manner,manner,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1778
# forgery after
1,forgery,forgery,NOUN,NN,0,root
2,after,after,ADP,IN,1,nmod[case]

# P1780
# school of
1,school,school,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1789
# chief operating officer
1,chief,chief,ADJ,JJ,3,amod
2,operating,operating[operate],NOUN[VERB],NN[VBG],3,compound
3,officer,officer,NOUN,NN,0,root

# P1792
# category of associated people
1,category,category,NOUN,NN,0,root
2,of,of,ADP,IN,4,case
3,associated,associate[associated],VERB,VBN,4,amod
4,people,people,NOUN,NNS,1,nmod

# P1830
# owner of
1,owner,owner,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P1840
# investigated by
1,investigated,investigate,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P1868
# ballots cast
1,ballots,ballot,NOUN,NNS,0[2],root[nsubj:pass]
2,cast,cast,VERB,VBN,1[0],acl[root]

# P1877
# after a work by
1,after,after,ADP,IN,3,case
2,a,a,DET,DT,3,det
3,work,work,NOUN,NN,0,root
4,by,by,ADP,IN,3,punct[case]

# P1878
# Vox-ATypI classification
1,Vox,Vox,PROPN,NNP,3[0],compound[root]
2,-ATypI[-],-ATypI[-],PROPN[PUNCT],"NNP[,]",3[1],compound[punct]
3,classification[ATypI],classification[ATYPI],NOUN[PROPN],NN[NNP],0[4],root[compound]
<none>[4],<none>[classification],<none>[classification],<none>[NOUN],<none>[NN],<none>[1],<none>[appos]

# P1885
# cathedral
1,cathedral,cathedral,NOUN[PROPN],NN[NNP],0,root

# P1889
# different from
1,different,different,ADJ,JJ,0,root
2,from,from,ADP,IN,1,obl[case]

# P1891
# signatory
1,signatory,signatory,ADJ[NOUN],JJ[NN],0,root

# P1910
# decreased expression in
1,decreased,decrease,VERB,VBN,2,amod
2,expression,expression,NOUN,NN,0,root
3,in,in,ADP,IN,2,nmod[case]

# P1911
# increased expression in
1,increased,increase,VERB,VBN,2,amod
2,expression,expression,NOUN,NN,0,root
3,in,in,ADP,IN,2,nmod[case]

# P1912
# gene deletion association with
1,gene,gene,NOUN,NN,2,compound
2,deletion,deletion,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1913
# gene duplication association with
1,gene,gene,NOUN,NN,2,compound
2,duplication,duplication,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1914
# gene insertion association with
1,gene,gene,NOUN,NN,2,compound
2,insertion,insertion,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1915
# gene inversion association with
1,gene,gene,NOUN,NN,2,compound
2,inversion,inversion,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1916
# gene substitution association with
1,gene,gene,NOUN,NN,2,compound
2,substitution,substitution,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1917
# posttranslational modification association with
1,posttranslational,posttranslational,ADJ,JJ,2[3],amod
2,modification,modification,NOUN,NN,3,compound
3,association,association,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P1918
# altered regulation leads to
1,altered,alter,VERB,VBN,2,amod
2,regulation,regulation,NOUN,NN,3,nsubj
3,leads,lead,VERB,VBZ,0,root
4,to,to,ADP,IN,3,obl[mark]

# P1924
# vaccine for
1,vaccine,vaccine,NOUN,NN,0,root
2,for,for,ADP,IN,1,nmod[case]

# P1990
# species kept
1,species,species,NOUN,NNS,0[2],root[nsubj]
2,kept,keep,VERB,VBN,1[0],acl[root]

# P2031
# work period (start)
1,work,work,NOUN,NN,2,compound
2,period,period,NOUN,NN,0,root
3,(,(,PUNCT,-LRB-,4,punct
4,start,start,NOUN,NN,2,parataxis[appos]
5,),),PUNCT,-RRB-,4,punct

# P2050
# wingspan
1,wingspan,wingspan,NOUN[PROPN],NN[NNP],0,root

# P2051
# M sin i
1,M,m[M],NOUN[PROPN],NN[NNP],2,compound
2,sin,sin,NOUN,NN,0,root
3,i,I,PROPN[PRON],NNP[PRP],2,appos[nsubj]

# P2058
# depositary
1,depositary,depositary,NOUN[ADJ],NN[JJ],0,root

# P2061
# aspect ratio (W:H)
1,aspect,aspect,NOUN,NN,2,compound
2,ratio,ratio,NOUN,NN,0,root
3,(,(,PUNCT,-LRB-,4,punct
4,W:H,w:h,ADV[SYM],RB[NN],2,advmod[appos]
5,),),PUNCT,-RRB-,4,punct

# P2066
# molar fusion enthalpy
1,molar,molar,NOUN[ADJ],NN[JJ],2,compound[amod]
2,fusion,fusion,NOUN,NN,3,compound
3,enthalpy,enthalpy,NOUN,NN,0,root

# P2098
# substitute/deputy/replacement of office/officeholder
1,substitute,substitute,NOUN,NN,0,root
2,/,/,SYM,",",3,cc
3,deputy,deputy,NOUN,NN,1,conj
4,/,/,SYM,",",5[3],cc
5,replacement,replacement,NOUN,NN,1,conj
6,of,of,ADP,IN,7,case
7,office,office,NOUN,NN,5,nmod
8,/,/,SYM,",",9,cc
9,officeholder,officeholder,NOUN,NN,7,conj

# P2101
# melting point
1,melting,melt[melting],VERB[NOUN],VBG[NN],0[2],root[compound]
2,point,point,NOUN,NN,1[0],obj[root]

# P2102
# boiling point
1,boiling,boil[boiling],VERB[NOUN],VBG[NN],0[2],root[compound]
2,point,point,NOUN,NN,1[0],obj[root]

# P2105
# size of team at finish
1,size,size,NOUN,NN,0,root
2,of,of,ADP,IN,3,case
3,team,team,NOUN,NN,1,nmod
4,at,at,ADP,IN,5,case
5,finish,finish,NOUN,NN,1[3],nmod

# P2114
# half-life
1,half,half,NOUN[ADJ],NN[JJ],3,compound[amod]
2,-,-,PUNCT,HYPH,3,punct
3,life,life,NOUN,NN,0,root

# P2116
# molar enthalpy of vaporization
1,molar,molar,NOUN[ADJ],NN[JJ],2,compound[amod]
2,enthalpy,enthalpy,NOUN,NN,0,root
3,of,of,ADP,IN,4,case
4,vaporization,vaporization,NOUN,NN,2,nmod

# P2127
# International Nuclear Event Scale
1,International,International[international],ADJ,JJ,4,amod
2,Nuclear,Nuclear,ADJ,JJ[NNP],3,amod
3,Event,event[Event],NOUN[PROPN],NN[NNP],4,compound
4,Scale,scale[Scale],NOUN[PROPN],NN[NNP],0,root

# P2140
# foreign direct investment net outflow
1,foreign,foreign,ADJ,JJ,5,amod
2,direct,direct,ADJ,JJ,5[3],amod
3,investment,investment,NOUN,NN,4[5],compound
4,net,net,NOUN,NN,5,compound
5,outflow,outflow,NOUN,NN,0,root

# P2141
# foreign direct investment net inflow
1,foreign,foreign,ADJ,JJ,5,amod
2,direct,direct,ADJ,JJ,5[3],amod
3,investment,investment,NOUN,NN,4[5],compound
4,net,net,NOUN,NN,5,compound
5,inflow,inflow,NOUN,NN,0,root

# P2145
# explosive energy equivalent
1,explosive,explosive,ADJ,JJ,2[3],amod
2,energy,energy,NOUN,NN,3,nsubj[compound]
3,equivalent,equivalent,ADJ,JJ,0,root

# P2152
# antiparticle
1,antiparticle,antiparticle,NOUN[ADJ],NN[JJ],0,root

# P2154
# binding energy
1,binding,bind[binding],VERB[NOUN],VBG[NN],0[2],root[compound]
2,energy,energy,NOUN,NN,1[0],obj[root]

# P2155
# solid solution series with
1,solid,solid,ADJ,JJ,2,amod
2,solution,solution,NOUN,NN,3,compound
3,series,series,NOUN,NN,0,root
4,with,with,ADP,IN,3,nmod[case]

# P2156
# pseudo crystal habit
1,pseudo,pseudo,ADJ,JJ,3[2],amod
2,crystal,crystal,NOUN,NN,3,compound
3,habit,habit,NOUN,NN,0,root

# P2159
# computes solution to
1,computes,compute,VERB,VBZ,0,root
2,solution,solution,NOUN,NN,1,obj
3,to,to,PART[ADP],TO[IN],1[2],xcomp[nmod]

# P2160
# mass excess
1,mass,mass,ADJ,JJ,2,amod
2,excess,excess,ADJ[NOUN],JJ[NN],0,root

# P2176
# drug or therapy used for treatment
1,drug,drug,NOUN,NN,4[0],nsubj:pass[root]
2,or,or,CCONJ,CC,3,cc
3,therapy,therapy,NOUN,NN,1,conj
4,used,use,VERB,VBN,0[1],root[acl]
5,for,for,ADP,IN,6,case
6,treatment,treatment,NOUN,NN,4,obl

# P2184
# history of topic
1,history,history,NOUN,NN,0,root
2,of,of,ADP,IN,3,case
3,topic,topic,NOUN[PROPN],NN[NNP],1,nmod

# P2196
# students count
1,students,student,NOUN,NNS,2,nsubj
2,count,count,VERB[NOUN],VBP[NN],0,root

# P2210
# relative to
1,relative,relative,ADJ,JJ,0,root
2,to,to,ADP,IN,1,obl[mark]

# P2213
# longitude of ascending node
1,longitude,longitude,NOUN,NN,0,root
2,of,of,SCONJ[ADP],IN,4,case
3,ascending,ascend,VERB,VBG,4,amod
4,node,node,NOUN,NN,1,nmod

# P2218
# net worth
1,net,net,ADJ[PROPN],JJ[NNP],2,amod[compound]
2,worth,worth,ADJ[PROPN],JJ[NNP],0,root

# P2219
# real GDP growth rate
1,real,real,ADJ,JJ,2,amod
2,GDP,gdp[GDP],NOUN[PROPN],NN[NNP],4,compound
3,growth,growth,NOUN,NN,4,compound
4,rate,rate,NOUN,NN,0,root

# P2223
# decay width
1,decay,decay,ADJ[NOUN],JJ[NN],2,amod[compound]
2,width,width,NOUN,NN,0,root

# P2229
# thermal design power
1,thermal,thermal,ADJ,JJ,3[2],amod
2,design,design,NOUN,NN,3,compound
3,power,power,NOUN,NN,0,root

# P2239
# first aid measures
1,first,first,ADJ,JJ,3[2],amod
2,aid,aid,NOUN,NN,3,compound
3,measures,measure,NOUN,NNS,0,root

# P2241
# reason for deprecated rank
1,reason,reason,NOUN,NN,0,root
2,for,for,ADP,IN,4,case
3,deprecated,deprecate[deprecated],VERB[ADJ],VBN[JJ],4,amod
4,rank,rank,NOUN,NN,1,nmod

# P2243
# apoapsis
1,apoapsis,apoapsis,PROPN[NOUN],NNP[NN],0,root

# P2244
# periapsis
1,periapsis,periapsis,PROPN[NOUN],NNP[NN],0,root

# P2283
# uses
1,uses,use,NOUN[VERB],NNS[VBZ],0,root

# P2285
# periapsis date
1,periapsis,periapsis,PROPN[NOUN],NNP[NN],2,compound
2,date,date,NOUN,NN,0,root

# P2291
# charted in
1,charted,chart,VERB,VBN,0,root
2,in,in,ADP,RP[IN],1,compound:prt

# P2316
# constraint status
1,constraint,constraint,NOUN[ADJ],NN[JJ],2,compound[amod]
2,status,status,NOUN,NN,0,root

# P2324
# quantity buried
1,quantity,quantity,NOUN,NN,0[2],root[compound]
2,buried,bury,VERB,VBN,1[0],acl[root]

# P2325
# mean anomaly
1,mean,mean,ADJ[VERB],JJ[VB],2[0],amod[root]
2,anomaly,anomaly,NOUN[ADV],NN[RB],0[1],root[advmod]

# P2341
# indigenous to
1,indigenous,indigenous,ADJ,JJ,0,root
2,to,to,ADP,IN,1,obl[mark]

# P2354
# has list
1,has,have,VERB[AUX],VBZ,0[2],root[aux]
2,list,list,NOUN,NN,1[0],obj[root]

# P2358
# Roman praenomen
1,Roman,Roman[roman],ADJ,JJ,2,amod
2,praenomen,praenomam[praenomen],NOUN,NN,0,root

# P2359
# Roman nomen gentilicium
1,Roman,Roman,ADJ,JJ,2,amod
2,nomen,noman[nomen],NOUN,NN,0,root
3,gentilicium,gentilicium,NOUN,NN,2,appos

# P2360
# intended public
1,intended,intend,VERB,VBN,2,amod
2,public,public,NOUN[ADJ],NN[JJ],0,root

# P2362
# time to altitude
1,time,time,NOUN,NN,0,root
2,to,to,PART[ADP],TO[IN],3,mark[case]
3,altitude,altitude,VERB[NOUN],VB[NN],1,acl[nmod]

# P2365
# Roman cognomen
1,Roman,Roman,ADJ,JJ,2,amod
2,cognomen,cognoman[cognomen],NOUN,NN,0,root

# P2366
# Roman agnomen
1,Roman,Roman[roman],ADJ[NOUN],JJ[NN],2,amod[compound]
2,agnomen,agnomen,NOUN,NN,0,root

# P2370
# conversion to SI unit
1,conversion,conversion,NOUN,NN,0,root
2,to,to,ADP,IN,4,case
3,SI,SI[si],NOUN,NN,4,compound
4,unit,unit,NOUN,NN,1,nmod

# P2376
# superpartner of
1,superpartner,superpartner,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P2377
# MediaWiki hooks used
1,MediaWiki,MediaWiki[Mediawiki],PROPN,NNP,2,compound
2,hooks,hook,NOUN,NNS,0,root
3,used,use,VERB,VBN,2,acl

# P2378
# issued by
1,issued,issue,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P2392
# teaching method
1,teaching,teach[teaching],VERB[NOUN],VBG[NN],0[2],root[compound]
2,method,method,NOUN,NN,1[0],obj[root]

# P2404
# time-weighted average exposure limit
1,time,time,NOUN,NN,3,compound[obl:npmod]
2,-,-,PUNCT,HYPH,1[3],punct
3,weighted,weight,VERB,VBN,6,amod
4,average,average,ADJ,JJ,6,amod
5,exposure,exposure,NOUN,NN,6,compound
6,limit,limit,NOUN,NN,0,root

# P2405
# ceiling exposure limit
1,ceiling,ceiling,NOUN,NN,2[3],compound
2,exposure,exposure,NOUN,NN,3,compound
3,limit,limit,NOUN,NN,0,root

# P2408
# set in period
1,set,set,VERB,VBN[VB],0,root
2,in,in,ADP,RP[IN],1[3],compound[case]
3,period,period,NOUN,NN,1,obj[obl]

# P2414
# substrate of
1,substrate,substrate,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P2416
# sports discipline competed in
1,sports,sport,NOUN,NNS,2,compound
2,discipline,discipline,NOUN,NN,3,nsubj
3,competed,compete,VERB,VBD,0,root
4,in,in,ADP,IN,3,obl[compound:prt]

# P2443
# stage reached
1,stage,stage,NOUN,NN,2,obl:npmod[compound]
2,reached,reach,VERB,VBN,0,root

# P2445
# metasubclass of
1,metasubclass,metasubclass,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P2462
# member of the deme
1,member,member,NOUN,NN,0,root
2,of,of,ADP,IN,4,case
3,the,the,DET,DT,4,det
4,deme,deme,NOUN[PROPN],NN[NNP],1,nmod

# P2505
# carries
1,carries,carry,VERB[NOUN],VBZ[NNS],0,root

# P2512
# series spin-off
1,series,series,NOUN,NN,2[3],compound
2,spin-off[spin-],spin-off[spin-],NOUN,NN,0[3],root[compound]
<none>[3],<none>[off],<none>[off],<none>[NOUN],<none>[NN],<none>[0],<none>[root]

# P2527
# earthquake magnitude on the moment magnitude scale
1,earthquake,earthquake,NOUN,NN,2,compound
2,magnitude,magnitude,NOUN,NN,0,root
3,on,on,ADP,IN,7,case
4,the,the,DET,DT,7,det
5,moment,moment,NOUN,NN,7[6],compound
6,magnitude,magnitude,NOUN,NN,7,compound
7,scale,scale,NOUN,NN,2,nmod

# P2546
# sidekick of
1,sidekick,sidekick,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P2550
# recording or performance of
1,recording,recording,NOUN,NN,0,root
2,or,or,CCONJ,CC,3,cc
3,performance,performance,NOUN,NN,1,conj
4,of,of,ADP,IN,1,nmod[case]

# P2556
# bore
1,bore,bear[bore],VERB[NOUN],VB[NN],0,root

# P2564
# Köppen climate classification
1,Köppen,köppen[Köppen],NOUN[PROPN],NN[NNP],3,compound
2,climate,climate,NOUN,NN,3,compound
3,classification,classification,NOUN,NN,0,root

# P2567
# amended by
1,amended,amend,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P2568
# repealed by
1,repealed,repeal,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P2571
# uncertainty corresponds to
1,uncertainty,uncertainty,NOUN,NN,2,nsubj
2,corresponds,correspond,VERB,VBZ,0,root
3,to,to,ADP,IN,2,obl[mark]

# P2573
# number of out-of-school children
1,number,number,NOUN,NN,0,root
2,of,of,ADP,IN,8,case
3,out,out,ADP,IN,8,compound[case]
4,-,-,PUNCT,HYPH,3,punct
5,of,of,ADP,IN,7,case
6,-,-,PUNCT,HYPH,7,punct
7,school,school,NOUN,NN,3,nmod
8,children,child,NOUN,NNS,1,nmod

# P2577
# admissible rule in
1,admissible,admissible,ADJ,JJ,2,amod
2,rule,rule,NOUN,NN,0,root
3,in,in,ADP,IN,2,nmod[case]

# P2578
# is the study of
1,is,be,AUX,VBZ,0[3],root[cop]
2,the,the,DET,DT,3,det
3,study,study,NOUN,NN,1[0],nsubj[root]
4,of,of,ADP,IN,1[3],obl[case]

# P2579
# studied by
1,studied,study,VERB,VBN,0,root
2,by,by,ADP,IN,1,obl[compound:prt]

# P2597
# Gram staining
1,Gram,Gram,NOUN[PROPN],NN[NNP],2,compound
2,staining,staining,NOUN,NN,0,root

# P2614
# World Heritage criteria
1,World,world[World],NOUN[PROPN],NN[NNP],2,compound
2,Heritage,heritage[Heritage],NOUN[PROPN],NN[NNP],3,compound
3,criteria,criterion,NOUN,NNS,0,root

# P2633
# geography of topic
1,geography,geography,NOUN,NN,0,root
2,of,of,ADP,IN,3,case
3,topic,topic,NOUN[PROPN],NN[NNP],1,nmod

# P2637
# RARS rating
1,RARS,RARS,PROPN[NOUN],NNP[NNS],2,compound
2,rating,rating,NOUN,NN,0,root

# P2645
# mean lifetime
1,mean,mean,ADJ[VERB],JJ[VB],2[0],amod[root]
2,lifetime,lifetime,NOUN,NN,0[1],root[obj]

# P2650
# interested in
1,interested,interested,ADJ,JJ,0,root
2,in,in,ADP,IN,1,obl[mark]

# P2652
# partnership with
1,partnership,partnership,NOUN,NN,0,root
2,with,with,ADP,IN,1,nmod[case]

# P2658
# Scoville grade
1,Scoville,Scoville[scoville],PROPN[NOUN],NNP[NN],2,compound
2,grade,grade,NOUN,NN,0,root

# P2661
# target interest rate
1,target,target,NOUN,NN,2[3],compound
2,interest,interest,NOUN,NN,3,compound
3,rate,rate,NOUN,NN,0,root

# P2663
# common equity tier 1 capital ratio (CETI)
1,common,common,ADJ,JJ,3[2],amod
2,equity,equity,NOUN,NN,3[6],compound
3,tier,tier,NOUN,NN,0[6],root[compound]
4,1,1,NUM,CD,6[3],nummod
5,capital,capital,NOUN,NN,6,compound
6,ratio,ratio,NOUN,NN,3[0],list[root]
7,(,(,PUNCT,-LRB-,8,punct
8,CETI,CETI,PROPN,NNP,6,appos
9,),),PUNCT,-RRB-,8,punct

# P2667
# corresponding template
1,corresponding,corresponding[correspond],VERB[ADJ],VBG[JJ],2,amod
2,template,template,NOUN,NN,0,root

# P2670
# has part (s) of the class
1,has,have,VERB,VBZ,0,root
2,part(s[part],part([part],NOUN,NNS[NN],1,obj
3,)[(],)[(],PUNCT,-RRB-[-LRB-],1[2],punct
4,of[s],of[s],ADP[ADJ],IN[AFX],6[2],case[amod]
5,the[)],the[)],DET[PUNCT],DT[-RRB-],6[2],det[punct]
6,class[of],class[of],NOUN[ADP],NN[IN],2[8],nmod[case]
<none>[7],<none>[the],<none>[the],<none>[DET],<none>[DT],<none>[8],<none>[det]
<none>[8],<none>[class],<none>[class],<none>[NOUN],<none>[NN],<none>[2],<none>[nmod]

# P2673
# next crossing upstream
1,next,next,ADJ,JJ,3[2],amod
2,crossing,crossing,NOUN,NN,3[0],compound[root]
3,upstream,upstream,NOUN[ADV],NN[RB],0[2],root[advmod]

# P2674
# next crossing downstream
1,next,next,ADJ,JJ,3[2],amod
2,crossing,crossing,NOUN,NN,3[0],compound[root]
3,downstream,downstream,NOUN[ADV],NN[RB],0[2],root[advmod]

# P2675
# reply to
1,reply,reply,NOUN[VERB],NN[VB],0,root
2,to,to,ADP,IN,1,nmod[case]

# P2681
# is recto of
1,is,be,AUX,VBZ,0[2],root[cop]
2,recto,recto,NOUN,NN,1[0],nsubj[root]
3,of,of,ADP,IN,2,nmod

# P2682
# is verso of
1,is,be,AUX,VBZ,0[2],root[cop]
2,verso,verso,NOUN[ADV],NN[RB],1[0],nsubj[root]
3,of,of,ADP,IN,2,nmod[obl]

# P2715
# elected in
1,elected,elect,VERB,VBN,0,root
2,in,in,ADP,IN,1,obl[compound:prt]

# P2717
# no-observed-adverse-effect level
1,no[no-observed],no[no-observe],ADV[ADJ],RB[VBN],3[6],advmod[amod]
2,-,-,PUNCT,HYPH,1[6],punct
3,observed[adverse],observe[adverse],VERB[ADJ],VBN[JJ],8[5],amod
4,-,-,PUNCT,HYPH,3[5],punct
5,adverse[effect],adverse[effect],ADJ[NOUN],JJ[NN],7[6],amod[compound]
6,-[level],-[level],PUNCT[NOUN],HYPH[NN],7[0],punct[root]
7[<none>],effect[<none>],effect[<none>],NOUN[<none>],NN[<none>],8[<none>],compound[<none>]
8[<none>],level[<none>],level[<none>],NOUN[<none>],NN[<none>],0[<none>],root[<none>]

# P2718
# lowest-observed-adverse-effect level
1,lowest,low,ADJ[ADV],JJS,3,amod[advmod]
2,-,-,PUNCT,HYPH,1[3],punct
3,observed,observe,VERB,VBN,8,amod
4,-,-,PUNCT,HYPH,3[8],punct
5,adverse,adverse,ADJ,JJ,7,amod
6,-,-,PUNCT,HYPH,7,punct
7,effect,effect,NOUN,NN,8,compound
8,level,level,NOUN,NN,0,root

# P2737
# union of
1,union,union,NOUN,NN,0,root
2,of,of,ADP,IN,1,nmod[case]

# P2738
# disjoint union of
1,disjoint,disjoint,ADJ,JJ,2,amod
2,union,union,NOUN,NN,0,root
3,of,of,ADP,IN,2,nmod[case]

# P2743
# this zoological name is coordinate with
1,this,this,DET,DT,3,det
2,zoological,zoological,ADJ,JJ,3,amod
3,name,name,NOUN,NN,5,nsubj
4,is,be,AUX,VBZ,5,aux:pass[cop]
5,coordinate,coordinate,VERB,VBN[NN],0,root
6,with,with,ADP,IN,5,obl[mark]

# P2758
# CNC film rating (France)
1,CNC,CNC,PROPN,NNP,2[3],compound
2,film,film,NOUN,NN,3,compound
3,rating,rating,NOUN,NN,0,root
4,(,(,PUNCT,-LRB-,5,punct
5,France,France,PROPN,NNP,3,appos
6,),),PUNCT,-RRB-,5,punct

# P2784
# Mercalli intensity scale
1,Mercalli,mercalli[Mercalli],NOUN[PROPN],NN[NNP],3,compound
2,intensity,intensity,NOUN,NN,3,compound
3,scale,scale,NOUN,NN,0,root

# P2789
# connects with
1,connects,connect,VERB,VBZ,0,root
2,with,with,ADP,IN,1,obl[mark]

# P2791
# power consumed
1,power,power,NOUN,NN,0[2],root[nsubj:pass]
2,consumed,consume,VERB,VBN,1[0],acl[root]

# P2797
# sound power level
1,sound,sound,NOUN,NN,3[2],compound
2,power,power,NOUN,NN,3,compound
3,level,level,NOUN,NN,0,root

# P2803
# Wikidata time precision
1,Wikidata,Wikidata[wikidata],ADJ[PROPN],JJ[NNP],2[3],amod[compound]
2,time,time,NOUN,NN,3,compound
3,precision,precision,NOUN,NN,0,root

# P2807
# molar volume
1,molar,molar,NOUN[ADJ],NN[JJ],2,compound[amod]
2,volume,volume,NOUN,NN,0,root

# P2817
# appears in the heritage monument list
1,appears,appear,VERB,VBZ,0,root
2,in,in,ADP,IN,6,case
3,the,the,DET,DT,6,det
4,heritage,heritage,NOUN,NN,6[5],compound
5,monument,monument,NOUN,NN,6,compound
6,list,list,NOUN,NN,1,obl

# P2822
# by-product of
1,by,by,ADP,IN,3,case
2,-,-,PUNCT,HYPH,3,punct
3,product,product,NOUN,NN,0,root
4,of,of,ADP,IN,3,nmod[case]

# P2825
# via
1,via,via,ADP[ADV],IN[RB],0,root

# P2848
# Wi-Fi access
1,Wi,Wi[wi],PROPN[NOUN],NNP[NN],3,compound
2,-Fi[-],-Fi[-],PROPN[PUNCT],NNP[HYPH],3,compound[punct]
3,access[Fi],access[fi],NOUN[PROPN],NN,0[4],root[compound]
